Symbol	chrom	start	end	entrez_id
LOC100289361	chr3	143000907	143001467	100289361
UBAC2-AS1	chr13	99196377	99200710	100289373
KCTD21-AS1	chr11	78139771	78173977	100289388
KCNIP2-AS1	chr10	101819078	101828779	100289509
LOC100289580	chr16	88731180	88741425	100289580
ZNF605	chr12	132918308	132956306	100289635
PSG8-AS1	chr19	42821863	42826878	100289650
LINC01848	chr5	109883182	109884751	100289673
ZNF783	chr7	149262171	149284991	100289678
ZNF587B	chr19	57819741	57858641	100293516
LOC100294362	chr17	80351828	80415168	100294362
NHEG1	chr6	136982165	136993234	100294720
CDH5	chr16	66366622	66404786	1003
MIR1284	chr3	71541970	71542089	100302112
MIR1200	chr7	36919357	36919432	100302113
MIR513C	chrX	147189704	147189787	100302114
MIR1468	chrX	63786002	63786087	100302115
MIR1265	chr10	14436576	14436661	100302116
MIR320B1	chr1	116671749	116671827	100302117
MIR1286	chr22	20249125	20249235	100302118
MIR1538	chr16	69565808	69565868	100302119
MIR1276	chr15	85770496	85770578	100302121
MIR1183	chr7	21471058	21471146	100302122
MIR1275	chr6	33999972	34000051	100302123
MIR1288	chr17	16282014	16282088	100302124
MIR1289-1	chr20	35453954	35454097	100302125
MIR1471	chr2	231892242	231892298	100302126
MIR1470	chr19	15449548	15449608	100302127
MIR1302-3	chr2	113582959	113583096	100302128
MIR1915	chr10	21496562	21496641	100302129
MIR1302-4	chr2	207269275	207269424	100302130
MIR1182	chr1	231019828	231019924	100302132
MIR1287	chr10	98395218	98395307	100302133
MIR1289-2	chr5	133427596	133427706	100302134
MIR320C1	chr18	21683510	21683597	100302135
MIR1252	chr12	79419257	79419321	100302136
MIR1914	chr20	63941465	63941544	100302137
MIR1292	chr20	2652777	2652842	100302138
MIR1537	chr1	235853000	235853060	100302139
MIR1302-6	chr7	18127220	18127309	100302140
MIR1913	chr6	166509354	166509433	100302141
MIR1248	chr3	186786672	186786777	100302143
MIR1912	chrX	114651544	114651623	100302144
MIR1247	chr14	101557304	101560422	100302145
MIR1302-5	chr20	50614636	50614785	100302146
MIR1263	chr3	164171471	164171556	100302148
MIR1249	chr22	45200938	45201049	100302149
MIR1296	chr10	63372942	63373053	100302150
MIR548N	chr7	34940760	34940834	100302152
MIR1298	chrX	114715233	114715344	100302153
MIR1256	chr1	20988314	20988432	100302155
MIR1229	chr5	179798278	179798346	100302156
MIR1185-1	chr14	101042977	101043062	100302157
MIR1231	chr1	201808611	201808702	100302158
MIR548F3	chr5	110513829	110513915	100302159
MIR1233-1	chr15	34382069	34528371	100302160
MIR1205	chr8	127960633	127960695	100302161
MIR1278	chr1	193136503	193136583	100302163
MIR2113	chr6	98024531	98024621	100302164
MIR1299	chr9	40929010	40929092	100302167
MIR320D2	chrX	140926172	140926219	100302169
MIR1258	chr2	179860836	179860908	100302172
MIR1307	chr10	103394253	103394401	100302174
MIR1207	chr8	128049152	128049238	100302175
MIR1269A	chr4	66276824	66276928	100302177
MIR1295A	chr1	171101728	171101806	100302178
MIR1270	chr19	20399272	20399354	100302179
MIR1294	chr5	154347106	154347247	100302181
MIR1825	chr20	32237795	32237847	100302183
MIR1272	chr15	64762387	64762515	100302184
MIR1204	chr8	127795962	127796028	100302185
MIR548I3	chr8	8088941	8089089	100302186
MIR1976	chr1	26554542	26554593	100302190
MIR548I4	chrX	84225752	84225828	100302191
MIR548F1	chr10	54607874	54607957	100302192
MIR1255A	chr4	101330302	101330414	100302193
MIR320C2	chr18	24321686	24321735	100302195
MIR1234	chr8	144400086	144400165	100302196
MIR1306	chr22	20086042	20086150	100302197
MIR1228	chr12	57194504	57194576	100302201
MIR1266	chr15	52277095	52277207	100302202
MIR1271	chr5	176367946	176368031	100302203
MIR1283-2	chr19	53758232	53758318	100302205
MIR1253	chr17	2748078	2748182	100302208
MIR1185-2	chr14	101044198	101044283	100302209
MIR1909	chr19	1816159	1816238	100302210
MIR1203	chr17	48156427	48156511	100302211
MIR1324	chr3	75630763	75630858	100302212
MIR1181	chr19	10403458	10403538	100302213
MIR1277	chrX	118386370	118386477	100302214
MIR1285-1	chr7	92204015	92204098	100302218
MIR1245A	chr2	188978092	188978161	100302219
MIR1293	chr12	50234142	50234212	100302220
MIR1911	chrX	114763184	114763263	100302222
MIR1302-8	chr9	97363554	97363681	100302223
MIR2110	chr10	114174105	114174179	100302224
MIR2053	chr8	112643493	112643583	100302225
MIR1238	chr19	10552122	10552204	100302226
MIR1261	chr11	90869121	90869202	100302228
MIR1250	chr17	81133196	81133308	100302229
MIR1226	chr3	47849555	47849629	100302232
MIR1268A	chr15	22225278	22225329	100302233
MIR664A	chr1	220200538	220200619	100302234
MIR1179	chr15	88608101	88608211	100302235
MIR1260A	chr14	77266218	77266290	100302236
MIR1281	chr22	41092513	41092566	100302237
MIR548F5	chrX	32641474	32641559	100302239
MIR1304	chr11	93733674	93733764	100302240
MIR1301	chr2	25328633	25328744	100302246
MIR1197	chr14	101025550	101025659	100302250
MIR1264	chrX	114652625	114652736	100302251
MIR1282	chr15	43793659	43793759	100302254
MIR1323	chr19	53671968	53672040	100302255
MIR1180	chr17	19344506	19344574	100302256
MIR1539	chr18	49487373	49487422	100302257
MIR1469	chr15	96333261	96333307	100302258
MIR1202	chr6	155946797	155946879	100302259
MIR1908	chr11	61815161	61815240	100302263
MIR1283-1	chr19	53688481	53688567	100302265
MIR1285-2	chr2	70252918	70253005	100302268
MIR1305	chr4	182169293	182169378	100302270
MIR1178	chr12	119713634	119713724	100302274
MIR548L	chr11	94466495	94466580	100302275
MIR1290	chr1	18897071	18897148	100302276
MIR548I2	chr4	9556168	9556316	100302277
MIR1262	chr1	68183518	68183610	100302279
MIR1237	chr11	64368602	64368703	100302280
MIR1208	chr8	128150116	128150188	100302281
MIR1227	chr19	2234062	2234149	100302283
MIR1303	chr5	154685776	154685861	100302284
MIR1267	chr13	107531171	107531248	100302286
MIR548H3	chr17	13543529	13543646	100302287
MIR548P	chr5	100816482	100816565	100302288
MIR1251	chr12	97491900	97491983	100302289
MIR1973	chr4	116298876	116300320	100302290
RASAL2-AS1	chr1	178091508	178093984	100302401
LINC00882	chr3	106836811	107240641	100302640
GPR75-ASB3	chr2	53532672	53860160	100302652
LINC00184	chr1	234629311	234634780	100302691
FTX	chrX	73963955	74293574	100302692
TMED7-TICAM2	chr5	115578642	115632992	100302736
SNORA80B	chr2	10446714	10446849	100302743
NCRUPAR	chr5	76712763	76712861	100302746
TSNAX-DISC1	chr1	231528653	231819244	100303453
ZEB2-AS1	chr2	144518097	144521477	100303491
SLC25A5-AS1	chrX	119466034	119469098	100303728
PET117	chr20	18137873	18143169	100303755
PITPNA-AS1	chr17	1516931	1518096	100306951
OTX2-AS1	chr14	56813183	57152177	100309464
ANKRD61	chr7	6031376	6036386	100310846
MIR320B2	chr1	224257004	224257141	100313769
MIR548K	chr11	70283955	70284070	100313770
MIR548F2	chr2	212426263	212426360	100313771
MIR548M	chrX	95063141	95063226	100313772
MIR548H2	chr16	11306440	11306527	100313773
MIR302E	chr11	7234766	7234837	100313774
MIR670	chr11	43559656	43559753	100313777
MIR759	chr13	52810044	52810139	100313778
MIR2117	chr17	43444806	43444885	100313779
MIR2278	chr9	94809962	94810057	100313780
MIR718	chrX	154019920	154019995	100313781
MIR513B	chrX	147199044	147199127	100313822
MIR663B	chr2	132256966	132257080	100313824
MIR548O	chr7	102405742	102405855	100313829
MIR548H1	chr14	64095024	64095125	100313830
MIR1255B2	chr1	167998660	167998726	100313835
MIR762	chr16	30893903	30893985	100313837
MIR764	chrX	114639435	114639519	100313838
MIR2114	chrX	150227982	150228091	100313839
MIR2115	chr3	48316360	48316459	100313840
MIR548Q	chr10	12725254	12725353	100313841
MIR2276	chr13	24162416	24162504	100313842
MIR711	chr3	48578902	48578977	100313843
MIR548H4	chr8	27048853	27048963	100313884
MIR2116	chr15	59171183	59171262	100313886
MIR2277	chr5	93620696	93620788	100313887
MIR761	chr1	51836341	51836410	100313892
MIR548F4	chr7	147378017	147378121	100313895
MIR320D1	chr13	40727828	40727875	100313896
MIR548J	chr22	26555212	26555323	100313914
MIR548E	chr10	110988926	110989013	100313921
MIR449C	chr5	55172262	55172353	100313923
MIR548G	chr4	147344629	147344717	100313938
HOTTIP	chr7	27198575	27207259	100316868
SAP25	chr7	100572228	100573820	100316904
TRPC5OS	chrX	111876051	111903990	100329135
SNORA70F	chr2	164687643	164687777	100337591
CSN1S2BP	chr4	70133616	70158777	100337616
CHAF1A	chr19	4402662	4445018	10036
SNORA70G	chr12	68627234	68627375	100379132
SNORA70D	chr16	71698567	71698701	100379141
MACROD2-AS1	chr20	14884253	14929515	100379174
LOC100379224	chr19	44105463	44113145	100379224
BOK-AS1	chr2	241544403	241558977	100379249
SNORA70E	chr11	83041464	83041598	100379250
NPPA-AS1	chr1	11841017	11848079	100379251
MIR181A2HG	chr9	124658467	124698631	100379345
GRIK1-AS2	chr21	29327276	29630751	100379661
PARP2	chr14	20343582	20357905	10038
ZBED6	chr1	203796309	203800558	100381270
PARP3	chr3	51942345	51948867	10039
CDH6	chr5	31193750	31329146	1004
TOM1L1	chr17	54900513	54961956	10040
DBET	chr4	190064502	190067864	100419743
HMGXB4	chr22	35257452	35295807	10042
LOC100420587	chr19	28435388	28727777	100420587
LINC02532	chr6	106717452	106787541	100422737
MIR1273C	chr6	154853360	154853436	100422821
MIR4300	chr11	81890741	81890836	100422823
MIR3128	chr2	177255945	177256010	100422824
MIR4274	chr4	7460028	7460118	100422826
MIR3160-1	chr11	46451805	46451889	100422827
MIR4287	chr8	27886039	27886116	100422828
MIR4319	chr18	44970082	44970166	100422829
MIR3171	chr14	27633205	27633278	100422830
MIR3188	chr19	18282077	18282161	100422833
MIR1193	chr14	101030041	101030153	100422837
MIR3195	chr20	62064802	62064885	100422838
MIR3174	chr15	90006755	90006841	100422841
MIR3074	chr9	95086012	95086096	100422842
MIR4293	chr10	14383200	14383277	100422843
MIR3164	chr11	69083176	69083258	100422846
MIR514B	chrX	147250151	147250230	100422847
MIR548T	chr4	173268160	173268233	100422849
MIR548V	chr8	17681578	17681657	100422850
MIR4316	chr17	77396984	77397054	100422851
MIR4259	chr1	159899979	159900079	100422852
MIR3182	chr16	83508346	83508408	100422853
MIR3187	chr19	813584	813653	100422854
MIR4301	chr11	113450023	113450088	100422855
MIR3123	chr1	241132272	241132346	100422856
MIR4318	chr18	37657135	37657215	100422857
MIR4285	chr7	102293103	102293187	100422858
MIR3136	chr3	69048958	69049035	100422859
MIR4292	chr9	136830957	136831023	100422860
MIR4306	chr13	99643059	99643149	100422861
MIR548S	chr2	11767444	11767525	100422862
MIR4265	chr2	109141490	109141588	100422863
MIR544B	chr3	124732439	124732516	100422864
MIR3115	chr1	23044305	23044372	100422866
MIR378C	chr10	130962588	130962668	100422867
MIR4270	chr3	15496239	15496308	100422868
MIR3152	chr9	18573306	18573379	100422869
MIR3117	chr1	66628415	66628525	100422871
MIR4297	chr10	129843299	129843374	100422873
MIR4279	chr5	31936102	31936159	100422874
MIR3192	chr20	18470604	18470715	100422875
MIR3148	chr8	29957272	29957348	100422876
MIR3168	chr13	41101019	41101100	100422878
MIR3124	chr1	248826377	248826443	100422879
MIR3162	chr11	59595077	59595158	100422880
MIR3170	chr13	98208524	98208600	100422881
MIR4325	chr20	57321502	57321591	100422883
MIR548U	chr6	57390132	57390212	100422884
MIR4280	chr5	87114879	87114954	100422887
MIR4264	chr2	79649294	79649359	100422888
MIR3194	chr20	51452905	51452977	100422889
MIR4327	chr21	30375294	30375378	100422891
MIR3157	chr10	96064315	96064399	100422892
MIR3154	chr9	128244936	128245047	100422893
MIR4260	chr1	209623444	209623510	100422894
MIR4294	chr10	48985512	48985587	100422895
MIR3140	chr4	152489327	152489416	100422896
MIR4255	chr1	37161563	37161634	100422898
MIR3190	chr19	47226942	47227021	100422899
MIR3158-1	chr10	101601417	101601497	100422900
MIR3135A	chr3	20137565	20137641	100422901
MIR3116-1	chr1	62078786	62078859	100422902
MIR4288	chr8	28505116	28505182	100422903
MIR3193	chr20	31607186	31607240	100422904
MIR3156-2	chr18	14830166	14830242	100422907
MIR3129	chr2	189133036	189133111	100422908
MIR4295	chr10	112634170	112634254	100422909
MIR500B	chrX	50010671	50010749	100422911
MIR3200	chr22	30731540	30731649	100422912
MIR320E	chr19	46709271	46709382	100422913
MIR4253	chr1	22863159	22863226	100422914
MIR3201	chr22	48274364	48274415	100422916
MIR3167	chr11	126988458	126988542	100422918
MIR548X	chr21	18686090	18686164	100422920
MIR3149	chr8	76966759	76966870	100422921
MIR548W	chr16	26025237	26025310	100422923
MIR4303	chr12	97995383	97995448	100422924
MIR4322	chr19	10230413	10230485	100422925
MIR3137	chr3	195134506	195134580	100422926
MIR4291	chr9	93819357	93819421	100422927
MIR3127	chr2	96798268	96798378	100422928
MIR4261	chr2	10192614	10192671	100422929
MIR4330	chrX	151168222	151168326	100422930
MIR4304	chr12	123010667	123010728	100422931
MIR378B	chr3	10330192	10330300	100422933
MIR3143	chr6	27147626	27147688	100422934
MIR3153	chr9	89312225	89312306	100422936
MIR3142	chr5	160474402	160474483	100422938
MIR3147	chr7	57405025	57405090	100422939
MIR4305	chr13	39664034	39664135	100422940
MIR3133	chr2	241477905	241477982	100422942
MIR3189	chr19	18386562	18386634	100422943
MIR3186	chr17	81451104	81451188	100422944
MIR4326	chr20	63286808	63286866	100422945
MIR3122	chr1	212077613	212077685	100422947
MIR4284	chr7	73711317	73711397	100422948
MIR3141	chr5	154596012	154596072	100422950
MIR3144	chr6	120015179	120015257	100422951
MIR4271	chr3	49274120	49274186	100422952
MIR3165	chr11	72072228	72072302	100422953
MIR4309	chr14	102539644	102539726	100422954
MIR4273	chr3	75738280	75738363	100422955
MIR3131	chr2	219058688	219058750	100422957
MIR4268	chr2	219906502	219906565	100422959
MIR4281	chr5	176629439	176629500	100422962
MIR4290	chr9	90023441	90023535	100422963
MIR4263	chr2	27996367	27996449	100422965
MIR4277	chr5	1708785	1708868	100422966
MIR3146	chr7	19705358	19705436	100422967
MIR4312	chr15	68801850	68801925	100422971
MIR3181	chr16	50742305	50742377	100422972
MIR3169	chr13	61199798	61199880	100422973
MIR3178	chr16	2531922	2532005	100422974
MIR4252	chr1	6429834	6429896	100422975
MIR3185	chr17	48724408	48724475	100422978
MIR4324	chr19	49308797	49308868	100422979
MIR4323	chr19	42133445	42133513	100422980
MIR3173	chr14	95137919	95137986	100422981
MIR4286	chr8	10666978	10667070	100422982
MIR4314	chr17	8088056	8088147	100422983
MIR4308	chr14	54878113	54878193	100422984
MIR3125	chr2	12737367	12737444	100422986
MIR3202-1	chrX	153981097	153981177	100422987
MIR3156-1	chr10	45164014	45164088	100422988
MIR3155A	chr10	6152196	6152277	100422989
MIR3134	chr3	15697298	15697371	100422990
MIR1260B	chr11	96341427	96341534	100422991
MIR3151	chr8	103154614	103154689	100422992
MIR4267	chr2	110069961	110070042	100422994
MIR3175	chr15	92904399	92904475	100422995
MIR4262	chr2	11836933	11836986	100422996
MIR4257	chr1	150551929	150552014	100422997
MIR3161	chr11	48096782	48096858	100423000
MIR3145	chr6	138435213	138435294	100423001
MIR3130-2	chr2	206783234	206783308	100423002
MIR3184	chr17	30117079	30117172	100423003
MIR4282	chr6	72967687	72967753	100423005
MIR4329	chrX	112780718	112780788	100423009
MIR3119-2	chr1	170151378	170151462	100423010
MIR3138	chr4	10078611	10078692	100423011
MIR3177	chr16	1734985	1735066	100423012
MIR4310	chr15	41866495	41866551	100423013
MIR3196	chr20	63238779	63238842	100423014
MIR4289	chr9	88745836	88745905	100423015
MIR3159	chr11	18387787	18387860	100423016
MIR3139	chr4	143343460	143343535	100423017
MIR3156-3	chr21	13406384	13406460	100423018
MIR4307	chr14	26908642	26908725	100423019
MIR4258	chr1	154975693	154975783	100423020
MIR4298	chr11	1859464	1859536	100423021
MIR3197	chr21	41167557	41167629	100423023
MIR3198-1	chr22	17764180	17764259	100423025
MIR4299	chr11	11656651	11656722	100423026
MIR4266	chr2	109313571	109313625	100423027
MIR4254	chr1	31758660	31758735	100423028
MIR3163	chr11	66934434	66934506	100423029
MIR3126	chr2	69103682	69103755	100423030
MIR4321	chr19	2250639	2250718	100423031
MIR3121	chr1	180438314	180438390	100423032
MIR3199-1	chr22	27920525	27920612	100423034
MIR4313	chr15	75759501	75762405	100423035
MIR2355	chr2	207109987	207110073	100423036
MIR3176	chr16	543277	543366	100423037
MIR466	chr3	31161704	31161787	100423038
MIR3132	chr2	219549073	219549147	100423039
MIR3166	chr11	88176502	88176593	100423040
MIR4296	chr10	125032783	125032870	100423041
MIR4276	chr4	174423795	174423864	100423042
MIR4269	chr2	239305462	239305545	100423043
IGLL5	chr22	22887780	22896107	100423062
TOM1	chr22	35299275	35347994	10043
KLRF2	chr12	9881489	9895833	100431172
SH2D3C	chr9	127738317	127778741	10044
SH2D3A	chr19	6752160	6767588	10045
MAMLD1	chrX	150361422	150514178	10046
MTRNR2L1	chr17	22523111	22524663	100462977
MTRNR2L3	chr20	57358442	57359980	100462983
MTRNR2L4	chr16	3370979	3372740	100463285
MTRNR2L5	chr10	55599303	55600041	100463289
MTRNR2L8	chr11	10507887	10509189	100463486
MTRNR2L10	chrX	55181391	55182920	100463488
CST8	chr20	23491101	23496018	10047
RANBP9	chr6	13621498	13711564	10048
DNAJB6	chr7	157335381	157417439	10049
LINC00881	chr3	157089881	157101135	100498859
LINC00276	chr2	13710531	14400963	100499171
THAP9-AS1	chr4	82881902	82900960	100499177
BAALC-AS1	chr8	103156990	103285907	100499183
USP2-AS1	chr11	119381778	119526664	100499227
LINC00987	chr12	9240003	9243052	100499405
LINC00673	chr17	72323158	72592804	100499467
CCDC180	chr9	97307304	97378524	100499483
SUGT1P4-STRA6LP	chr9	97238449	97297314	100499484
CDH7	chr18	65750252	65890341	1005
SLC17A4	chr6	25754699	25781191	10050
MIR3659	chr1	38089231	38089329	100500801
MIR3685	chr12	95309923	95309984	100500802
MIR3919	chr3	159282646	159282734	100500803
MIR3917	chr1	25906362	25906454	100500808
MIR23C	chrX	20017081	20017191	100500809
MIR3620	chr1	228097263	228097341	100500810
MIR3621	chr9	137169186	137169270	100500811
MIR3677	chr16	2270713	2270772	100500812
MIR3646	chr20	44408120	44408203	100500813
MIR3616	chr20	47166967	47167058	100500814
MIR3649	chr12	1660315	1660380	100500816
MIR3612	chr12	128294092	128294178	100500817
MIR3945	chr4	184851013	184851110	100500818
MIR3609	chr7	98881650	98881729	100500819
MIR3655	chr5	140647844	140647926	100500820
MIR3910-1	chr9	91636251	91636361	100500821
MIR3937	chrX	39661216	39661321	100500822
MIR3920	chr11	101519820	101519905	100500823
MIR3650	chr5	38557502	38557561	100500824
MIR3660	chr5	90016621	90016731	100500825
MIR3909	chr22	35335640	35335758	100500826
MIR3614	chr17	56891270	56891355	100500827
MIR3619	chr22	46091044	46091126	100500828
MIR3943	chr7	43150897	43151009	100500829
MIR3912	chr5	171386656	171386760	100500831
MIR3924	chr10	57304479	57304559	100500834
MIR3907	chr7	151433489	151433639	100500835
MIR3914-1	chr7	71307672	71307770	100500836
MIR3686	chr8	129484057	129484142	100500839
MIR3678	chr17	75406069	75406162	100500841
MIR3652	chr12	103930425	103930555	100500842
MIR3922	chr12	104591633	104591716	100500843
MIR3664	chr11	70872270	70872368	100500844
MIR3615	chr17	74748613	74748699	100500847
MIR3916	chr1	247201967	247202060	100500849
MIR3682	chr2	53849122	53849205	100500850
MIR3918	chr6	158764661	158764753	100500851
MIR3605	chr1	33332431	33332541	100500853
MIR3671	chr1	65057755	65057842	100500854
MIR3713	chr15	76586647	76586691	100500855
MIR3939	chr6	166997807	166997912	100500857
MIR3622A	chr8	27701194	27703789	100500858
MIR3921	chr3	99964314	99964398	100500859
MIR3618	chr22	20085746	20085833	100500860
MIR3665	chr13	77698012	77698116	100500861
MIR3648-1	chr21	8208473	8987178	100500862
MIR548AA1	chr8	123348034	123348130	100500863
MIR3929	chr18	35934088	35934142	100500864
MIR3936	chr5	132365490	132365599	100500865
